Neuron1,Neuron2,BumpScore,Rank
n106_R_CA3_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,0.4259400863620001,101
n014_L_CA3_wire_4_cell_2,n082_R_CA1_wire_5_cell_2,0.41691780110152765,102
n105_R_CA3_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,0.40591278805782743,103
n005_L_CA3_wire_2_cell_1,n106_R_CA3_wire_3_cell_2,0.40118993776396206,104
n009_L_CA3_wire_3_cell_1,n117_R_CA3_wire_6_cell_1,0.39592049437678595,105
n005_L_CA3_wire_2_cell_1,n014_L_CA3_wire_4_cell_2,0.3847748575058044,106
n014_L_CA3_wire_4_cell_2,n117_R_CA3_wire_6_cell_1,0.365987414212946,107
n006_L_CA3_wire_2_cell_2,n042_L_CA1_wire_3_cell_2,0.34506739026233046,108
n005_L_CA3_wire_2_cell_1,n105_R_CA3_wire_3_cell_1,0.342828450589985,109
n042_L_CA1_wire_3_cell_2,n106_R_CA3_wire_3_cell_2,0.31490473250023254,110
n042_L_CA1_wire_3_cell_2,n105_R_CA3_wire_3_cell_1,0.31446113090017364,111
n009_L_CA3_wire_3_cell_1,n042_L_CA1_wire_3_cell_2,0.29104198138382154,112
n013_L_CA3_wire_4_cell_1,n117_R_CA3_wire_6_cell_1,0.27884122960540925,113
n013_L_CA3_wire_4_cell_1,n042_L_CA1_wire_3_cell_2,0.25533653794453226,114
n013_L_CA3_wire_4_cell_1,n014_L_CA3_wire_4_cell_2,0.23745453755614182,115
n005_L_CA3_wire_2_cell_1,n117_R_CA3_wire_6_cell_1,0.23738828160278064,116
n005_L_CA3_wire_2_cell_1,n013_L_CA3_wire_4_cell_1,0.23673413876736876,117
n014_L_CA3_wire_4_cell_2,n042_L_CA1_wire_3_cell_2,0.2158720109092685,118
n005_L_CA3_wire_2_cell_1,n042_L_CA1_wire_3_cell_2,0.19244411180892268,119
n042_L_CA1_wire_3_cell_2,n117_R_CA3_wire_6_cell_1,0.13633789650616168,120
